HashCommit, Date, Project Name, Package Name, Type Name, Method Name, Implementation Smell, Cause of the Smell
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,FileReadingTest,compileJavaFile,Long Statement,The length of the statement "TypeSpec type=TypeSpec.classBuilder("Test").addModifiers(Modifier.PUBLIC).addSuperinterface(ParameterizedTypeName.get(Callable.class`String.class)).addMethod(MethodSpec.methodBuilder("call").returns(String.class).addModifiers(Modifier.PUBLIC).addStatement("return $S"`value).build()).build();" is 292.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,FileReadingTest,compileJavaFile,Long Statement,The length of the statement "StandardJavaFileManager fileManager=compiler.getStandardFileManager(diagnosticCollector`Locale.getDefault()`StandardCharsets.UTF_8);" is 132.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,FileReadingTest,compileJavaFile,Long Statement,The length of the statement "CompilationTask task=compiler.getTask(null`fileManager`diagnosticCollector`Collections.<String>emptySet()`Collections.<String>emptySet()`Collections.singleton(javaFile.toJavaFileObject()));" is 189.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,FileWritingTest,filerPassesOriginatingElements,Long Statement,The length of the statement "TypeSpec test2=TypeSpec.classBuilder("Test2").addOriginatingElement(element2_1).addOriginatingElement(element2_2).build();" is 122.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,FileWritingTest,filerClassesWithTabIndent,Long Statement,The length of the statement "TypeSpec test=TypeSpec.classBuilder("Test").addField(Date.class`"madeFreshDate").addMethod(MethodSpec.methodBuilder("main").addModifiers(Modifier.PUBLIC`Modifier.STATIC).addParameter(String[].class`"args").addCode("$T.out.println($S);\n"`System.class`"Hello World!").build()).build();" is 284.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,FileWritingTest,filerClassesWithTabIndent,Long Statement,The length of the statement "assertThat(source).isEqualTo("" + "package foo;\n" + "\n"+ "import java.lang.String;\n"+ "import java.lang.System;\n"+ "import java.util.Date;\n"+ "\n"+ "class Test {\n"+ "\tDate madeFreshDate;\n"+ "\n"+ "\tpublic static void main(String[] args) {\n"+ "\t\tSystem.out.println(\"Hello World!\");\n"+ "\t}\n"+ "}\n");" is 315.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,importStaticReadmeExample,Long Statement,The length of the statement "MethodSpec beyond=MethodSpec.methodBuilder("beyond").returns(listOfHoverboards).addStatement("$T result = new $T<>()"`listOfHoverboards`arrayList).addStatement("result.add($T.createNimbus(2000))"`hoverboard).addStatement("result.add($T.createNimbus(\"2001\"))"`hoverboard).addStatement("result.add($T.createNimbus($T.THUNDERBOLT))"`hoverboard`namedBoards).addStatement("$T.sort(result)"`Collections.class).addStatement("return result.isEmpty() $T.emptyList() : result"`Collections.class).build();" is 496.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,importStaticReadmeExample,Long Statement,The length of the statement "JavaFile example=JavaFile.builder("com.example.helloworld"`hello).addStaticImport(hoverboard`"createNimbus").addStaticImport(namedBoards`"*").addStaticImport(Collections.class`"*").build();" is 189.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,importStaticReadmeExample,Long Statement,The length of the statement "assertThat(example.toString()).isEqualTo("" + "package com.example.helloworld;\n" + "\n"+ "import static com.mattel.Hoverboard.Boards.*;\n"+ "import static com.mattel.Hoverboard.createNimbus;\n"+ "import static java.util.Collections.*;\n"+ "\n"+ "import com.mattel.Hoverboard;\n"+ "import java.util.ArrayList;\n"+ "import java.util.List;\n"+ "\n"+ "class HelloWorld {\n"+ " List<Hoverboard> beyond() {\n"+ " List<Hoverboard> result = new ArrayList<>();\n"+ " result.add(createNimbus(2000));\n"+ " result.add(createNimbus(\"2001\"));\n"+ " result.add(createNimbus(THUNDERBOLT));\n"+ " sort(result);\n"+ " return result.isEmpty() emptyList() : result;\n"+ " }\n"+ "}\n");" is 669.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,importStaticForCrazyFormatsWorks,Long Statement,The length of the statement "JavaFile.builder("com.squareup.tacos"`TypeSpec.classBuilder("Taco").addStaticBlock(CodeBlock.builder().addStatement("$T"`Runtime.class).addStatement("$T.a()"`Runtime.class).addStatement("$T.X"`Runtime.class).addStatement("$T$T"`Runtime.class`Runtime.class).addStatement("$T.$T"`Runtime.class`Runtime.class).addStatement("$1T$1T"`Runtime.class).addStatement("$1T$2L$1T"`Runtime.class`"?").addStatement("$1T$2L$2S$1T"`Runtime.class`"?").addStatement("$1T$2L$2S$1T$3N$1T"`Runtime.class`"?"`method).addStatement("$T$L"`Runtime.class`"?").addStatement("$T$S"`Runtime.class`"?").addStatement("$T$N"`Runtime.class`method).build()).build()).addStaticImport(Runtime.class`"*").build().toString();" is 687.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,importStaticMixed,Long Statement,The length of the statement "JavaFile source=JavaFile.builder("com.squareup.tacos"`TypeSpec.classBuilder("Taco").addStaticBlock(CodeBlock.builder().addStatement("assert $1T.valueOf(\"BLOCKED\") == $1T.BLOCKED"`Thread.State.class).addStatement("$T.gc()"`System.class).addStatement("$1T.out.println($1T.nanoTime())"`System.class).build()).addMethod(MethodSpec.constructorBuilder().addParameter(Thread.State[].class`"states").varargs(true).build()).build()).addStaticImport(Thread.State.BLOCKED).addStaticImport(System.class`"*").addStaticImport(Thread.State.class`"valueOf").build();" is 552.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,importStaticMixed,Long Statement,The length of the statement "assertThat(source.toString()).isEqualTo("" + "package com.squareup.tacos;\n" + "\n"+ "import static java.lang.System.*;\n"+ "import static java.lang.Thread.State.BLOCKED;\n"+ "import static java.lang.Thread.State.valueOf;\n"+ "\n"+ "import java.lang.Thread;\n"+ "\n"+ "class Taco {\n"+ " static {\n"+ " assert valueOf(\"BLOCKED\") == BLOCKED;\n"+ " gc();\n"+ " out.println(nanoTime());\n"+ " }\n"+ "\n"+ " Taco(Thread.State... states) {\n"+ " }\n"+ "}\n");" is 456.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,importStaticDynamic,Long Statement,The length of the statement "JavaFile source=JavaFile.builder("com.squareup.tacos"`TypeSpec.classBuilder("Taco").addMethod(MethodSpec.methodBuilder("main").addStatement("$T.$L.println($S)"`System.class`"out"`"hello").build()).build()).addStaticImport(System.class`"out").build();" is 250.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,importStaticDynamic,Long Statement,The length of the statement "assertThat(source.toString()).isEqualTo("" + "package com.squareup.tacos;\n" + "\n"+ "import static java.lang.System.out;\n"+ "\n"+ "class Taco {\n"+ " void main() {\n"+ " out.println(\"hello\");\n"+ " }\n"+ "}\n");" is 215.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,importStaticNone,Long Statement,The length of the statement "assertThat(JavaFile.builder("readme"`importStaticTypeSpec("Util")).build().toString()).isEqualTo("" + "package readme;\n" + "\n"+ "import java.lang.System;\n"+ "import java.util.concurrent.TimeUnit;\n"+ "\n"+ "class Util {\n"+ " public static long minutesToSeconds(long minutes) {\n"+ " System.gc();\n"+ " return TimeUnit.SECONDS.convert(minutes` TimeUnit.MINUTES);\n"+ " }\n"+ "}\n");" is 385.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,importStaticOnce,Long Statement,The length of the statement "assertThat(JavaFile.builder("readme"`importStaticTypeSpec("Util")).addStaticImport(TimeUnit.SECONDS).build().toString()).isEqualTo("" + "package readme;\n" + "\n"+ "import static java.util.concurrent.TimeUnit.SECONDS;\n"+ "\n"+ "import java.lang.System;\n"+ "import java.util.concurrent.TimeUnit;\n"+ "\n"+ "class Util {\n"+ " public static long minutesToSeconds(long minutes) {\n"+ " System.gc();\n"+ " return SECONDS.convert(minutes` TimeUnit.MINUTES);\n"+ " }\n"+ "}\n");" is 474.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,importStaticTwice,Long Statement,The length of the statement "assertThat(JavaFile.builder("readme"`importStaticTypeSpec("Util")).addStaticImport(TimeUnit.SECONDS).addStaticImport(TimeUnit.MINUTES).build().toString()).isEqualTo("" + "package readme;\n" + "\n"+ "import static java.util.concurrent.TimeUnit.MINUTES;\n"+ "import static java.util.concurrent.TimeUnit.SECONDS;\n"+ "\n"+ "import java.lang.System;\n"+ "\n"+ "class Util {\n"+ " public static long minutesToSeconds(long minutes) {\n"+ " System.gc();\n"+ " return SECONDS.convert(minutes` MINUTES);\n"+ " }\n"+ "}\n");" is 514.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,importStaticUsingWildcards,Long Statement,The length of the statement "assertThat(JavaFile.builder("readme"`importStaticTypeSpec("Util")).addStaticImport(TimeUnit.class`"*").addStaticImport(System.class`"*").build().toString()).isEqualTo("" + "package readme;\n" + "\n"+ "import static java.lang.System.*;\n"+ "import static java.util.concurrent.TimeUnit.*;\n"+ "\n"+ "class Util {\n"+ " public static long minutesToSeconds(long minutes) {\n"+ " gc();\n"+ " return SECONDS.convert(minutes` MINUTES);\n"+ " }\n"+ "}\n");" is 448.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,importStaticTypeSpec,Long Statement,The length of the statement "MethodSpec method=MethodSpec.methodBuilder("minutesToSeconds").addModifiers(Modifier.PUBLIC`Modifier.STATIC).returns(long.class).addParameter(long.class`"minutes").addStatement("$T.gc()"`System.class).addStatement("return $1T.SECONDS.convert(minutes` $1T.MINUTES)"`TimeUnit.class).build();" is 289.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,singleImport,Long Statement,The length of the statement "String source=JavaFile.builder("com.squareup.tacos"`TypeSpec.classBuilder("Taco").addField(Date.class`"madeFreshDate").build()).build().toString();" is 147.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,singleImport,Long Statement,The length of the statement "assertThat(source).isEqualTo("" + "package com.squareup.tacos;\n" + "\n"+ "import java.util.Date;\n"+ "\n"+ "class Taco {\n"+ " Date madeFreshDate;\n"+ "}\n");" is 159.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,conflictingImports,Long Statement,The length of the statement "String source=JavaFile.builder("com.squareup.tacos"`TypeSpec.classBuilder("Taco").addField(Date.class`"madeFreshDate").addField(ClassName.get("java.sql"`"Date")`"madeFreshDatabaseDate").build()).build().toString();" is 214.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,conflictingImports,Long Statement,The length of the statement "assertThat(source).isEqualTo("" + "package com.squareup.tacos;\n" + "\n"+ "import java.util.Date;\n"+ "\n"+ "class Taco {\n"+ " Date madeFreshDate;\n"+ "\n"+ " java.sql.Date madeFreshDatabaseDate;\n"+ "}\n");" is 208.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,skipJavaLangImportsWithConflictingClassLast,Long Statement,The length of the statement "String source=JavaFile.builder("com.squareup.tacos"`TypeSpec.classBuilder("Taco").addField(ClassName.get("java.lang"`"Float")`"litres").addField(ClassName.get("com.squareup.soda"`"Float")`"beverage").build()).skipJavaLangImports(true).build().toString();" is 254.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,skipJavaLangImportsWithConflictingClassLast,Long Statement,The length of the statement "assertThat(source).isEqualTo("" + "package com.squareup.tacos;\n" + "\n"+ "class Taco {\n"+ " Float litres;\n"+ "\n"+ " com.squareup.soda.Float beverage;\n"+ "}\n");" is 165.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,skipJavaLangImportsWithConflictingClassFirst,Long Statement,The length of the statement "String source=JavaFile.builder("com.squareup.tacos"`TypeSpec.classBuilder("Taco").addField(ClassName.get("com.squareup.soda"`"Float")`"beverage").addField(ClassName.get("java.lang"`"Float")`"litres").build()).skipJavaLangImports(true).build().toString();" is 254.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,skipJavaLangImportsWithConflictingClassFirst,Long Statement,The length of the statement "assertThat(source).isEqualTo("" + "package com.squareup.tacos;\n" + "\n"+ "import com.squareup.soda.Float;\n"+ "\n"+ "class Taco {\n"+ " Float beverage;\n"+ "\n"+ " java.lang.Float litres;\n"+ "}\n");" is 200.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,conflictingParentName,Long Statement,The length of the statement "String source=JavaFile.builder("com.squareup.tacos"`TypeSpec.classBuilder("A").addType(TypeSpec.classBuilder("B").addType(TypeSpec.classBuilder("Twin").build()).addType(TypeSpec.classBuilder("C").addField(ClassName.get("com.squareup.tacos"`"A"`"Twin"`"D")`"d").build()).build()).addType(TypeSpec.classBuilder("Twin").addType(TypeSpec.classBuilder("D").build()).build()).build()).build().toString();" is 398.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,conflictingParentName,Long Statement,The length of the statement "assertThat(source).isEqualTo("" + "package com.squareup.tacos;\n" + "\n"+ "class A {\n"+ " class B {\n"+ " class Twin {\n"+ " }\n"+ "\n"+ " class C {\n"+ " A.Twin.D d;\n"+ " }\n"+ " }\n"+ "\n"+ " class Twin {\n"+ " class D {\n"+ " }\n"+ " }\n"+ "}\n");" is 252.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,conflictingChildName,Long Statement,The length of the statement "String source=JavaFile.builder("com.squareup.tacos"`TypeSpec.classBuilder("A").addType(TypeSpec.classBuilder("B").addType(TypeSpec.classBuilder("C").addField(ClassName.get("com.squareup.tacos"`"A"`"Twin"`"D")`"d").addType(TypeSpec.classBuilder("Twin").build()).build()).build()).addType(TypeSpec.classBuilder("Twin").addType(TypeSpec.classBuilder("D").build()).build()).build()).build().toString();" is 398.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,conflictingChildName,Long Statement,The length of the statement "assertThat(source).isEqualTo("" + "package com.squareup.tacos;\n" + "\n"+ "class A {\n"+ " class B {\n"+ " class C {\n"+ " A.Twin.D d;\n"+ "\n"+ " class Twin {\n"+ " }\n"+ " }\n"+ " }\n"+ "\n"+ " class Twin {\n"+ " class D {\n"+ " }\n"+ " }\n"+ "}\n");" is 252.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,conflictingNameOutOfScope,Long Statement,The length of the statement "String source=JavaFile.builder("com.squareup.tacos"`TypeSpec.classBuilder("A").addType(TypeSpec.classBuilder("B").addType(TypeSpec.classBuilder("C").addField(ClassName.get("com.squareup.tacos"`"A"`"Twin"`"D")`"d").addType(TypeSpec.classBuilder("Nested").addType(TypeSpec.classBuilder("Twin").build()).build()).build()).build()).addType(TypeSpec.classBuilder("Twin").addType(TypeSpec.classBuilder("D").build()).build()).build()).build().toString();" is 447.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,conflictingNameOutOfScope,Long Statement,The length of the statement "assertThat(source).isEqualTo("" + "package com.squareup.tacos;\n" + "\n"+ "class A {\n"+ " class B {\n"+ " class C {\n"+ " Twin.D d;\n"+ "\n"+ " class Nested {\n"+ " class Twin {\n"+ " }\n"+ " }\n"+ " }\n"+ " }\n"+ "\n"+ " class Twin {\n"+ " class D {\n"+ " }\n"+ " }\n"+ "}\n");" is 279.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,nestedClassAndSuperclassShareName,Long Statement,The length of the statement "String source=JavaFile.builder("com.squareup.tacos"`TypeSpec.classBuilder("Taco").superclass(ClassName.get("com.squareup.wire"`"Message")).addType(TypeSpec.classBuilder("Builder").superclass(ClassName.get("com.squareup.wire"`"Message"`"Builder")).build()).build()).build().toString();" is 284.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,nestedClassAndSuperclassShareName,Long Statement,The length of the statement "assertThat(source).isEqualTo("" + "package com.squareup.tacos;\n" + "\n"+ "import com.squareup.wire.Message;\n"+ "\n"+ "class Taco extends Message {\n"+ " class Builder extends Message.Builder {\n"+ " }\n"+ "}\n");" is 214.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,annotationIsNestedClass,Long Statement,The length of the statement "String source=JavaFile.builder("com.squareup.tacos"`TypeSpec.classBuilder("TestComponent").addAnnotation(ClassName.get("dagger"`"Component")).addType(TypeSpec.classBuilder("Builder").addAnnotation(ClassName.get("dagger"`"Component"`"Builder")).build()).build()).build().toString();" is 281.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,annotationIsNestedClass,Long Statement,The length of the statement "assertThat(source).isEqualTo("" + "package com.squareup.tacos;\n" + "\n"+ "import dagger.Component;\n"+ "\n"+ "@Component\n"+ "class TestComponent {\n"+ " @Component.Builder\n"+ " class Builder {\n"+ " }\n"+ "}\n");" is 215.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,defaultPackage,Long Statement,The length of the statement "String source=JavaFile.builder(""`TypeSpec.classBuilder("HelloWorld").addMethod(MethodSpec.methodBuilder("main").addModifiers(Modifier.PUBLIC`Modifier.STATIC).addParameter(String[].class`"args").addCode("$T.out.println($S);\n"`System.class`"Hello World!").build()).build()).build().toString();" is 293.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,defaultPackage,Long Statement,The length of the statement "assertThat(source).isEqualTo("" + "import java.lang.String;\n" + "import java.lang.System;\n"+ "\n"+ "class HelloWorld {\n"+ " public static void main(String[] args) {\n"+ " System.out.println(\"Hello World!\");\n"+ " }\n"+ "}\n");" is 231.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,defaultPackageTypesAreNotImported,Long Statement,The length of the statement "String source=JavaFile.builder("hello"`TypeSpec.classBuilder("World").addSuperinterface(ClassName.get(""`"Test")).build()).build().toString();" is 142.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,topOfFileComment,Long Statement,The length of the statement "String source=JavaFile.builder("com.squareup.tacos"`TypeSpec.classBuilder("Taco").build()).addFileComment("Generated $L by JavaPoet. DO NOT EDIT!"`"2015-01-13").build().toString();" is 180.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,topOfFileComment,Long Statement,The length of the statement "assertThat(source).isEqualTo("" + "// Generated 2015-01-13 by JavaPoet. DO NOT EDIT!\n" + "package com.squareup.tacos;\n"+ "\n"+ "class Taco {\n"+ "}\n");" is 154.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,emptyLinesInTopOfFileComment,Long Statement,The length of the statement "String source=JavaFile.builder("com.squareup.tacos"`TypeSpec.classBuilder("Taco").build()).addFileComment("\nGENERATED FILE:\n\nDO NOT EDIT!\n").build().toString();" is 164.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,emptyLinesInTopOfFileComment,Long Statement,The length of the statement "assertThat(source).isEqualTo("" + "//\n" + "// GENERATED FILE:\n"+ "//\n"+ "// DO NOT EDIT!\n"+ "//\n"+ "package com.squareup.tacos;\n"+ "\n"+ "class Taco {\n"+ "}\n");" is 168.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,packageClassConflictsWithNestedClass,Long Statement,The length of the statement "String source=JavaFile.builder("com.squareup.tacos"`TypeSpec.classBuilder("Taco").addField(ClassName.get("com.squareup.tacos"`"A")`"a").addType(TypeSpec.classBuilder("A").build()).build()).build().toString();" is 208.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,JavaFileTest,packageClassConflictsWithNestedClass,Long Statement,The length of the statement "assertThat(source).isEqualTo("" + "package com.squareup.tacos;\n" + "\n"+ "class Taco {\n"+ " com.squareup.tacos.A a;\n"+ "\n"+ " class A {\n"+ " }\n"+ "}\n");" is 159.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,MethodSpecTest,overrideEverything,Long Statement,The length of the statement "assertThat(method.toString()).isEqualTo("" + "@java.lang.Override\n" + "@java.lang.Deprecated\n"+ "protected <T extends java.lang.Runnable & java.io.Closeable> "+ "java.lang.Runnable everything("+ "@com.squareup.javapoet.MethodSpecTest.Nullable java.lang.String arg0` "+ "java.util.List<? extends T> arg1) "+ "throws java.io.IOException` java.lang.SecurityException {\n"+ "}\n");" is 379.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,MethodSpecTest,overrideExtendsOthersWorksWithActualTypeParameters,Long Statement,The length of the statement "assertThat(method.toString()).isEqualTo("" + "@java.lang.Override\n" + "public java.lang.Integer call() throws java.lang.Exception {\n"+ "}\n");" is 144.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,MethodSpecTest,overrideExtendsOthersWorksWithActualTypeParameters,Long Statement,The length of the statement "assertThat(method.toString()).isEqualTo("" + "@java.lang.Override\n" + "public int compareTo(java.lang.Long arg0) {\n"+ "}\n");" is 127.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,MethodSpecTest,duplicateExceptionsIgnored,Long Statement,The length of the statement "MethodSpec methodSpec=MethodSpec.methodBuilder("duplicateExceptions").addException(ioException).addException(timeoutException).addException(timeoutException).addException(ioException).build();" is 192.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,MethodSpecTest,duplicateExceptionsIgnored,Long Statement,The length of the statement "assertThat(methodSpec.toBuilder().addException(ioException).build().exceptions).isEqualTo(Arrays.asList(ioException`timeoutException));" is 135.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,NameAllocatorTest,usage,Magic Number,The method contains a magic number: 2
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,NameAllocatorTest,usage,Magic Number,The method contains a magic number: 2
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,NameAllocatorTest,nameCollisionWithTag,Magic Number,The method contains a magic number: 2
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,NameAllocatorTest,nameCollisionWithTag,Magic Number,The method contains a magic number: 3
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,NameAllocatorTest,nameCollisionWithTag,Magic Number,The method contains a magic number: 2
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,NameAllocatorTest,nameCollisionWithTag,Magic Number,The method contains a magic number: 3
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,NameAllocatorTest,cloneUsage,Magic Number,The method contains a magic number: 2
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,NameAllocatorTest,cloneUsage,Magic Number,The method contains a magic number: 3
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,NameAllocatorTest,cloneUsage,Magic Number,The method contains a magic number: 2
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,NameAllocatorTest,cloneUsage,Magic Number,The method contains a magic number: 3
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,TypeNameTest,equalsAndHashCodeParameterizedTypeName,Long Statement,The length of the statement "assertEqualsHashCodeAndToString(ParameterizedTypeName.get(Set.class`UUID.class)`ParameterizedTypeName.get(Set.class`UUID.class));" is 129.
30455b1a25b3ff348578d882812e4e7c94eb9e9e,Tue Mar 22 00:55:58 CET 2016,javapoet,com.squareup.javapoet,TypeNameTest,equalsAndHashCodeWildcardTypeName,Long Statement,The length of the statement "assertEqualsHashCodeAndToString(WildcardTypeName.subtypeOf(Serializable.class)`WildcardTypeName.subtypeOf(Serializable.class));" is 127.
